"Ngày","Đóng cửa","Mở cửa","Cao nhất","Thấp nhất","KL","% Thay đổi"
"02/10/2019","102,233.0","102,635.0","102,877.0","101,589.0","2.48M","-0.78%"
"01/10/2019","103,038.0","104,245.0","104,406.0","102,796.0","1.45M","-1.31%"
"30/09/2019","104,406.0","104,728.0","105,211.0","104,165.0","1.06M","-0.31%"
"27/09/2019","104,728.0","104,648.0","105,533.0","104,165.0","1.42M","0.08%"
"26/09/2019","104,648.0","102,313.0","104,728.0","101,830.0","1.94M","2.85%"
"25/09/2019","101,750.0","101,669.0","102,152.0","101,025.0","741.16K","-0.39%"
"24/09/2019","102,152.0","100,220.0","102,716.0","100,059.0","1.61M","1.93%"
"23/09/2019","100,220.0","99,013.0","100,703.0","98,771.0","1.87M","1.97%"
"20/09/2019","98,288.0","99,576.0","99,576.0","98,288.0","1.95M","-1.21%"
"19/09/2019","99,496.0","99,415.0","99,737.0","98,610.0","870.84K","-0.08%"
"18/09/2019","99,576.0","98,208.0","99,737.0","97,966.0","1.17M","0.98%"
"17/09/2019","98,610.0","97,805.0","99,013.0","97,161.0","579.08K","0.82%"
"16/09/2019","97,805.0","97,805.0","97,805.0","96,678.0","725.65K","1.17%"
"13/09/2019","96,678.0","96,758.0","96,995.0","96,203.0","604.24K","0.08%"
"12/09/2019","96,599.0","96,995.0","97,629.0","96,124.0","721.04K","-0.08%"
"11/09/2019","96,678.0","98,024.0","98,183.0","96,678.0","481.69K","-1.29%"
"10/09/2019","97,945.0","98,420.0","98,420.0","97,629.0","777.47K","-0.64%"
"09/09/2019","98,579.0","97,391.0","98,579.0","96,995.0","598.62K","1.38%"
"06/09/2019","97,233.0","96,599.0","97,470.0","96,599.0","379.18K","0.66%"
"05/09/2019","96,599.0","98,341.0","98,341.0","96,599.0","704.62K","-1.45%"
"04/09/2019","98,024.0","98,183.0","98,183.0","97,074.0","486.96K","-0.16%"
"03/09/2019","98,183.0","97,391.0","98,420.0","97,391.0","893.81K","0.81%"
"30/08/2019","97,391.0","97,391.0","98,341.0","97,153.0","956.51K","0.00%"
"29/08/2019","97,391.0","95,016.0","97,391.0","94,857.0","673.84K","3.01%"
"28/08/2019","94,541.0","95,016.0","95,095.0","94,382.0","626.04K","0.34%"
"27/08/2019","94,224.0","96,203.0","96,441.0","94,224.0","1.13M","-1.25%"
"26/08/2019","95,412.0","96,599.0","96,758.0","95,174.0","1.01M","-2.03%"
"23/08/2019","97,391.0","98,262.0","98,341.0","97,391.0","746.20K","-0.81%"
"22/08/2019","98,183.0","98,104.0","98,420.0","98,024.0","630.73K","0.08%"
"21/08/2019","98,104.0","98,183.0","98,420.0","97,787.0","697.03K","-0.40%"
"20/08/2019","98,500.0","98,895.0","98,895.0","98,262.0","944.42K","-0.40%"
"19/08/2019","98,895.0","98,579.0","99,133.0","98,500.0","909.85K","0.64%"
"16/08/2019","98,262.0","95,807.0","99,529.0","95,412.0","1.29M","1.72%"
"15/08/2019","96,599.0","92,878.0","96,599.0","92,878.0","807.74K","2.78%"
"14/08/2019","93,986.0","94,382.0","94,936.0","93,986.0","812.83K","0.59%"
"13/08/2019","93,432.0","95,016.0","95,174.0","93,432.0","1.41M","-2.16%"
"12/08/2019","95,491.0","95,807.0","95,807.0","95,332.0","530.80K","-0.33%"
"09/08/2019","95,807.0","95,728.0","96,362.0","95,649.0","871.38K","0.08%"
"08/08/2019","95,728.0","95,807.0","96,283.0","95,174.0","684.77K","-0.08%"
"07/08/2019","95,807.0","95,174.0","96,441.0","95,174.0","878.14K","0.67%"
"06/08/2019","95,174.0","95,807.0","95,807.0","94,382.0","1.13M","-1.48%"
"05/08/2019","96,599.0","97,787.0","98,500.0","96,599.0","1.06M","-1.61%"
"02/08/2019","98,183.0","97,787.0","98,341.0","97,629.0","565.81K","-0.16%"
"01/08/2019","98,341.0","97,787.0","98,579.0","97,549.0","603.35K","0.81%"
"31/07/2019","97,549.0","97,787.0","98,183.0","97,312.0","979.38K","-0.24%"
"30/07/2019","97,787.0","98,975.0","99,450.0","97,787.0","1.11M","0.00%"
"29/07/2019","97,787.0","98,262.0","98,500.0","97,391.0","1.32M","-0.80%"
"26/07/2019","98,579.0","99,212.0","99,687.0","98,579.0","631.33K","-0.48%"
"25/07/2019","99,054.0","98,975.0","99,371.0","98,975.0","823.24K","-0.40%"
"24/07/2019","99,450.0","99,766.0","100,479.0","99,133.0","712.56K","0.16%"
"23/07/2019","99,291.0","99,371.0","99,450.0","98,816.0","917.46K","-0.08%"
"22/07/2019","99,371.0","100,162.0","100,162.0","99,371.0","866.38K","-1.10%"
"19/07/2019","100,479.0","98,658.0","100,637.0","98,658.0","1.66M","1.85%"
"18/07/2019","98,658.0","98,975.0","99,291.0","98,579.0","849.26K","-0.64%"
"17/07/2019","99,291.0","98,183.0","99,687.0","98,104.0","1.16M","1.13%"
"16/07/2019","98,183.0","98,024.0","98,341.0","97,787.0","615.05K","0.65%"
"15/07/2019","97,549.0","98,104.0","98,183.0","97,549.0","843.98K","-0.65%"
"12/07/2019","98,183.0","99,133.0","99,212.0","98,183.0","444.88K","-0.96%"
"11/07/2019","99,133.0","99,371.0","99,371.0","98,975.0","332.64K","0.16%"
"10/07/2019","98,975.0","98,975.0","99,371.0","98,816.0","505.13K","0.00%"
"09/07/2019","98,975.0","98,341.0","98,975.0","97,866.0","1.14M","0.64%"
"08/07/2019","98,341.0","99,529.0","99,529.0","98,183.0","1.16M","-1.59%"
"05/07/2019","99,925.0","99,925.0","100,241.0","99,529.0","624.35K","0.00%"
"04/07/2019","99,925.0","99,925.0","100,241.0","99,846.0","736.64K","0.16%"
"03/07/2019","99,766.0","99,133.0","100,004.0","98,816.0","789.44K","0.72%"
"02/07/2019","99,054.0","98,975.0","99,846.0","98,658.0","860.17K","0.08%"
"01/07/2019","98,975.0","97,391.0","99,054.0","97,391.0","1.19M","1.63%"
"28/06/2019","97,391.0","97,391.0","97,549.0","96,203.0","1.10M","-0.08%"
"27/06/2019","97,470.0","97,787.0","98,024.0","97,312.0","962.59K","-0.32%"
"26/06/2019","97,787.0","97,470.0","98,104.0","97,391.0","597.28K","0.08%"
"25/06/2019","97,708.0","97,470.0","98,341.0","97,470.0","845.87K","0.24%"
"24/06/2019","97,470.0","99,687.0","99,687.0","97,470.0","738.11K","-1.91%"
"21/06/2019","99,371.0","97,629.0","99,371.0","97,629.0","3.14M","1.78%"
"20/06/2019","97,629.0","97,787.0","97,787.0","97,470.0","1.21M","-0.08%"
"19/06/2019","97,708.0","97,391.0","97,945.0","97,391.0","1.12M","0.33%"
"18/06/2019","97,391.0","97,391.0","97,945.0","97,391.0","1.25M","-0.57%"
"17/06/2019","97,945.0","97,945.0","98,024.0","97,233.0","759.28K","0.00%"
"14/06/2019","97,945.0","97,391.0","98,341.0","97,312.0","799.06K","0.41%"
"13/06/2019","97,549.0","99,133.0","99,133.0","97,233.0","1.35M","-1.60%"
"12/06/2019","99,133.0","99,133.0","99,608.0","99,054.0","839.86K","-0.24%"
"11/06/2019","99,371.0","100,558.0","100,558.0","99,291.0","678.48K","-1.10%"
"10/06/2019","100,479.0","100,558.0","101,192.0","99,687.0","673.51K","0.24%"
"07/06/2019","100,241.0","100,004.0","100,875.0","100,004.0","434.44K","0.08%"
"06/06/2019","100,162.0","100,954.0","101,192.0","99,687.0","658.38K","-0.78%"
"05/06/2019","100,954.0","101,825.0","102,300.0","100,558.0","430.54K","0.31%"
"04/06/2019","100,637.0","100,559.0","100,950.0","100,168.0","567.18K","0.47%"
"03/06/2019","100,168.0","101,342.0","101,811.0","99,464.0","861.59K","-1.16%"
"31/05/2019","101,342.0","102,829.0","103,142.0","101,342.0","853.67K","-1.52%"
"30/05/2019","102,907.0","103,924.0","104,081.0","102,907.0","651.25K","-1.05%"
"29/05/2019","104,002.0","103,611.0","104,628.0","103,142.0","326.08K","0.68%"
"28/05/2019","103,298.0","104,863.0","105,255.0","103,063.0","730.55K","-1.49%"
"27/05/2019","104,863.0","102,516.0","104,863.0","101,655.0","384.07K","2.68%"
"24/05/2019","102,124.0","102,516.0","104,472.0","102,046.0","918.18K","-1.21%"
"23/05/2019","103,376.0","102,672.0","104,081.0","102,672.0","515.15K","0.00%"
"22/05/2019","103,376.0","104,863.0","105,646.0","103,220.0","743.24K","-1.05%"
"21/05/2019","104,472.0","107,211.0","107,211.0","104,472.0","914.77K","-2.91%"
"20/05/2019","107,602.0","105,646.0","107,680.0","105,411.0","541.08K","1.40%"
"17/05/2019","106,115.0","106,820.0","106,820.0","106,037.0","522.46K","-0.59%"
"16/05/2019","106,741.0","105,881.0","106,741.0","105,646.0","842.56K","0.59%"
"15/05/2019","106,115.0","106,037.0","106,741.0","105,176.0","427.02K","0.07%"
"14/05/2019","106,037.0","103,455.0","106,741.0","103,455.0","1.32M","1.19%"
"13/05/2019","104,785.0","101,576.0","104,785.0","101,576.0","1.17M","2.92%"
"10/05/2019","101,811.0","100,559.0","101,811.0","100,559.0","440.03K","1.48%"
"09/05/2019","100,324.0","100,559.0","101,029.0","100,168.0","345.22K","0.16%"
"08/05/2019","100,168.0","100,246.0","101,029.0","100,168.0","754.60K","-1.16%"
"07/05/2019","101,342.0","101,655.0","101,733.0","101,107.0","868.16K","0.31%"
"06/05/2019","101,029.0","101,968.0","101,968.0","100,168.0","442.69K","-1.45%"
"03/05/2019","102,516.0","102,516.0","102,516.0","101,655.0","583.67K","0.77%"
"02/05/2019","101,733.0","101,733.0","102,594.0","101,498.0","884.39K","0.15%"
"26/04/2019","101,576.0","101,576.0","101,968.0","101,185.0","678.29K","0.23%"
"25/04/2019","101,342.0","101,420.0","101,498.0","100,403.0","497.20K","0.00%"
"24/04/2019","101,342.0","100,011.0","101,342.0","99,698.0","578.99K","1.97%"
"23/04/2019","99,385.0","100,246.0","101,342.0","99,151.0","1.17M","-2.01%"
"22/04/2019","101,420.0","102,516.0","103,298.0","101,107.0","1.70M","-2.56%"
"19/04/2019","104,081.0","106,037.0","106,115.0","103,689.0","719.15K","-1.63%"
"18/04/2019","105,802.0","105,646.0","106,037.0","105,568.0","721.49K","0.15%"
"17/04/2019","105,646.0","106,741.0","107,133.0","105,568.0","1.04M","-0.73%"
"16/04/2019","106,428.0","105,646.0","106,741.0","105,646.0","616.97K","0.22%"
"12/04/2019","106,194.0","106,115.0","106,507.0","105,568.0","821.42K","0.07%"
"11/04/2019","106,115.0","105,881.0","106,585.0","105,881.0","460.62K","0.22%"
"10/04/2019","105,881.0","105,646.0","106,820.0","105,646.0","1.05M","-0.07%"
"09/04/2019","105,959.0","107,915.0","107,915.0","105,646.0","1.38M","-1.31%"
"08/04/2019","107,367.0","107,524.0","107,759.0","106,820.0","655.43K","0.66%"
"05/04/2019","106,663.0","107,993.0","107,993.0","106,663.0","1.22M","-1.23%"
"04/04/2019","107,993.0","108,307.0","109,402.0","107,993.0","563.68K","-0.36%"
"03/04/2019","108,385.0","108,776.0","108,776.0","107,680.0","820.76K","-0.36%"
"02/04/2019","108,776.0","109,480.0","109,480.0","107,446.0","1.48M","0.29%"
"01/04/2019","108,463.0","106,037.0","108,463.0","105,646.0","956.06K","2.82%"
"29/03/2019","105,489.0","105,802.0","106,820.0","105,489.0","1.63M","-0.30%"
"28/03/2019","105,802.0","106,741.0","106,820.0","105,802.0","980.12K","-0.95%"
"27/03/2019","106,820.0","106,898.0","107,367.0","106,663.0","818.40K","0.00%"
"26/03/2019","106,820.0","106,820.0","107,524.0","106,428.0","821.36K","0.00%"
"25/03/2019","106,820.0","105,411.0","106,820.0","105,333.0","699.10K","0.00%"
"22/03/2019","106,820.0","106,428.0","107,211.0","106,037.0","631.88K","0.37%"
"21/03/2019","106,428.0","108,776.0","109,480.0","106,428.0","1.06M","-1.81%"
"20/03/2019","108,385.0","106,820.0","108,385.0","105,802.0","1.52M","1.17%"
"19/03/2019","107,133.0","107,993.0","107,993.0","106,898.0","1.12M","-0.80%"
"18/03/2019","107,993.0","107,993.0","108,463.0","107,602.0","1.09M","0.73%"
"15/03/2019","107,211.0","107,367.0","107,993.0","106,820.0","1.50M","-0.15%"
"14/03/2019","107,367.0","108,776.0","108,776.0","106,976.0","1.11M","-0.80%"
"13/03/2019","108,228.0","109,167.0","109,637.0","108,150.0","739.21K","-0.50%"
"12/03/2019","108,776.0","107,993.0","109,167.0","107,993.0","672.43K","1.02%"
"11/03/2019","107,680.0","106,820.0","108,698.0","106,820.0","507.72K","0.44%"
"08/03/2019","107,211.0","108,776.0","109,167.0","106,115.0","1.18M","-1.93%"
"07/03/2019","109,324.0","110,576.0","111,124.0","109,167.0","849.60K","-0.92%"
"06/03/2019","110,341.0","111,124.0","111,750.0","108,385.0","853.50K","-0.70%"
"05/03/2019","111,124.0","111,515.0","111,750.0","110,811.0","639.01K","-0.63%"
"04/03/2019","111,828.0","110,732.0","112,611.0","110,732.0","1.05M","1.06%"
"01/03/2019","110,654.0","112,611.0","112,611.0","110,654.0","1.04M","0.21%"
"28/02/2019","110,419.0","116,210.0","116,210.0","110,419.0","1.17M","-4.47%"
"27/02/2019","115,584.0","114,489.0","117,384.0","114,489.0","581.53K","1.10%"
"26/02/2019","114,332.0","117,384.0","118,949.0","113,471.0","968.17K","-3.63%"
"25/02/2019","118,636.0","116,602.0","119,419.0","116,367.0","1.45M","1.81%"
"22/02/2019","116,523.0","116,602.0","116,993.0","116,054.0","977.18K","0.27%"
"21/02/2019","116,210.0","112,298.0","116,680.0","111,906.0","2.23M","3.85%"
"20/02/2019","111,906.0","111,906.0","112,298.0","111,750.0","1.18M","0.28%"
"19/02/2019","111,593.0","111,906.0","112,141.0","111,437.0","2.37M","0.42%"
"18/02/2019","111,124.0","109,872.0","111,515.0","109,793.0","1.30M","1.28%"
"15/02/2019","109,715.0","109,559.0","109,793.0","109,167.0","1.09M","0.57%"
"14/02/2019","109,089.0","108,228.0","109,793.0","107,993.0","1.61M","0.80%"
"13/02/2019","108,228.0","107,993.0","108,307.0","106,585.0","917.38K","0.22%"
"12/02/2019","107,993.0","107,993.0","108,150.0","107,211.0","1.15M","0.73%"
"11/02/2019","107,211.0","106,194.0","107,915.0","105,568.0","1.63M","1.48%"
"01/02/2019","105,646.0","106,272.0","106,272.0","104,081.0","877.72K","0.00%"
"31/01/2019","105,646.0","106,820.0","106,820.0","104,472.0","974.75K","-0.37%"
"30/01/2019","106,037.0","106,898.0","106,898.0","106,037.0","335.14K","-0.73%"
"29/01/2019","106,820.0","107,211.0","107,211.0","106,037.0","445.21K","0.00%"
"28/01/2019","106,820.0","106,820.0","106,898.0","106,350.0","585.18K","0.44%"
"25/01/2019","106,350.0","106,428.0","106,663.0","106,115.0","976.57K","0.30%"
"24/01/2019","106,037.0","105,646.0","106,037.0","105,098.0","1.29M","0.74%"
"23/01/2019","105,255.0","105,568.0","105,646.0","104,707.0","1.23M","0.37%"
"22/01/2019","104,863.0","105,020.0","105,646.0","104,081.0","478.85K","0.15%"
"21/01/2019","104,707.0","104,941.0","104,941.0","103,533.0","335.26K","-0.15%"
"18/01/2019","104,863.0","104,081.0","105,568.0","104,081.0","654.72K","1.36%"
"17/01/2019","103,455.0","104,081.0","104,394.0","102,985.0","617.84K","-0.60%"
"16/01/2019","104,081.0","104,863.0","105,411.0","103,298.0","674.66K","-1.41%"
"15/01/2019","105,568.0","105,646.0","105,802.0","104,863.0","718.21K","-0.07%"
"14/01/2019","105,646.0","104,081.0","105,646.0","104,002.0","733.70K","0.75%"
"11/01/2019","104,863.0","103,063.0","104,863.0","103,063.0","1.14M","1.75%"
"10/01/2019","103,063.0","103,220.0","103,298.0","102,437.0","362.04K","-0.15%"
"09/01/2019","103,220.0","101,733.0","103,689.0","100,950.0","763.26K","1.46%"
"08/01/2019","101,733.0","102,829.0","102,829.0","100,716.0","538.02K","-0.76%"
"07/01/2019","102,516.0","99,933.0","102,516.0","98,211.0","1.08M","4.80%"
"04/01/2019","97,820.0","95,864.0","97,820.0","94,690.0","598.16K","1.71%"
"03/01/2019","96,177.0","97,038.0","97,038.0","95,159.0","539.68K","-0.89%"
"02/01/2019","97,038.0","95,081.0","97,038.0","94,690.0","484.28K","3.33%"
"28/12/2018","93,907.0","97,038.0","97,977.0","93,907.0","1.22M","-2.60%"
"27/12/2018","96,412.0","97,038.0","98,524.0","96,412.0","927.13K","0.16%"
"26/12/2018","96,255.0","96,721.0","96,721.0","95,091.0","804.62K","-0.48%"
"25/12/2018","96,721.0","96,410.0","96,798.0","95,479.0","419.53K","-0.80%"
"24/12/2018","97,497.0","95,479.0","98,196.0","95,479.0","551.08K","2.53%"
"21/12/2018","95,091.0","96,721.0","97,031.0","94,780.0","2.28M","-2.93%"
"20/12/2018","97,963.0","100,136.0","100,136.0","97,963.0","647.65K","-2.25%"
"19/12/2018","100,214.0","101,766.0","102,077.0","100,136.0","580.91K","-1.97%"
"18/12/2018","102,232.0","101,301.0","102,465.0","101,301.0","974.22K","-1.64%"
"17/12/2018","103,940.0","104,794.0","104,794.0","103,940.0","1.25M","-0.81%"
"14/12/2018","104,794.0","104,794.0","105,104.0","104,328.0","312.20K","0.00%"
"13/12/2018","104,794.0","104,018.0","105,570.0","104,018.0","771.73K","0.75%"
"12/12/2018","104,018.0","104,095.0","104,716.0","103,241.0","938.93K","-0.59%"
"11/12/2018","104,639.0","104,639.0","105,182.0","103,629.0","531.67K","-0.15%"
"10/12/2018","104,794.0","103,940.0","105,958.0","103,629.0","1.20M","0.82%"
"07/12/2018","103,940.0","102,543.0","104,483.0","102,543.0","611.80K","1.67%"
"06/12/2018","102,232.0","102,465.0","103,086.0","100,835.0","1.31M","-0.98%"
"05/12/2018","103,241.0","104,406.0","104,949.0","102,543.0","1.33M","-2.56%"
"04/12/2018","105,958.0","104,018.0","105,958.0","103,707.0","1.20M","2.17%"
"03/12/2018","103,707.0","99,360.0","104,018.0","99,360.0","1.54M","4.38%"
"30/11/2018","99,360.0","97,808.0","99,748.0","97,808.0","1.70M","1.35%"
"29/11/2018","98,040.0","99,748.0","99,748.0","98,040.0","1.16M","-1.33%"
"28/11/2018","99,360.0","97,808.0","100,136.0","97,808.0","1.60M","1.19%"
"27/11/2018","98,196.0","96,643.0","98,972.0","95,634.0","2.26M","2.76%"
"26/11/2018","95,556.0","91,753.0","95,789.0","91,598.0","2.18M","4.32%"
"23/11/2018","91,598.0","93,072.0","93,072.0","91,209.0","500.32K","-1.75%"
"22/11/2018","93,228.0","92,529.0","93,383.0","92,529.0","1.12M","0.76%"
"21/11/2018","92,529.0","90,045.0","92,529.0","89,812.0","1.34M","2.32%"
"20/11/2018","90,433.0","89,579.0","90,511.0","89,502.0","858.11K","0.95%"
"19/11/2018","89,579.0","90,045.0","90,278.0","89,191.0","887.34K","0.35%"
"16/11/2018","89,269.0","90,821.0","91,209.0","89,269.0","679.85K","-1.71%"
"15/11/2018","90,821.0","91,209.0","91,598.0","89,269.0","667.63K","-0.43%"
"14/11/2018","91,209.0","90,045.0","91,830.0","89,890.0","809.11K","1.29%"
"13/11/2018","90,045.0","89,424.0","90,666.0","89,114.0","580.57K","-0.85%"
"12/11/2018","90,821.0","89,502.0","90,821.0","89,346.0","716.33K","0.00%"
"09/11/2018","90,821.0","91,598.0","92,529.0","90,744.0","873.78K","-2.50%"
"08/11/2018","93,150.0","93,771.0","93,926.0","92,762.0","979.07K","0.42%"
"07/11/2018","92,762.0","91,365.0","93,538.0","91,365.0","1.61M","1.53%"
"06/11/2018","91,365.0","90,433.0","92,219.0","89,657.0","1.92M","1.03%"
"05/11/2018","90,433.0","90,899.0","91,675.0","89,191.0","1.01M","-1.69%"
"02/11/2018","91,986.0","88,725.0","92,219.0","88,725.0","1.92M","3.68%"
"01/11/2018","88,725.0","90,821.0","90,821.0","86,552.0","2.07M","-1.55%"
"31/10/2018","90,123.0","91,054.0","91,598.0","88,881.0","1.29M","-1.02%"
"30/10/2018","91,054.0","93,150.0","93,150.0","91,054.0","642.08K","-2.25%"
"29/10/2018","93,150.0","94,314.0","94,314.0","92,141.0","586.57K","-1.23%"
"26/10/2018","94,314.0","94,625.0","94,703.0","93,849.0","771.62K","1.25%"
"25/10/2018","93,150.0","93,150.0","93,849.0","90,899.0","1.39M","-2.12%"
"24/10/2018","95,168.0","95,867.0","95,867.0","94,625.0","890.59K","-0.73%"
"23/10/2018","95,867.0","97,575.0","97,575.0","94,470.0","1.44M","-1.83%"
"22/10/2018","97,652.0","97,808.0","98,429.0","97,652.0","379.74K","-0.79%"
"19/10/2018","98,429.0","97,109.0","98,429.0","96,333.0","1.31M","0.63%"
"18/10/2018","97,808.0","98,506.0","98,584.0","97,730.0","418.93K","-0.71%"
"17/10/2018","98,506.0","98,972.0","98,972.0","98,040.0","533.15K","0.71%"
"16/10/2018","97,808.0","97,808.0","98,118.0","97,187.0","1.19M","0.24%"
"15/10/2018","97,575.0","100,136.0","100,136.0","97,497.0","830.62K","-2.18%"
"12/10/2018","99,748.0","98,584.0","99,903.0","96,721.0","1.15M","1.18%"
"11/10/2018","98,584.0","95,479.0","100,136.0","95,479.0","1.42M","-2.31%"
"10/10/2018","100,913.0","101,301.0","101,611.0","100,757.0","763.98K","-0.69%"
"09/10/2018","101,611.0","102,620.0","103,241.0","101,534.0","792.76K","-1.58%"
"08/10/2018","103,241.0","104,095.0","104,561.0","103,241.0","680.10K","-1.63%"
"05/10/2018","104,949.0","105,570.0","105,648.0","104,794.0","623.02K","-1.24%"
"04/10/2018","106,269.0","106,269.0","106,346.0","105,492.0","365.54K","0.00%"
"03/10/2018","106,269.0","106,346.0","106,424.0","105,958.0","841.54K","-0.07%"
"02/10/2018","106,346.0","104,794.0","106,812.0","104,794.0","697.61K","0.51%"
"01/10/2018","105,803.0","106,191.0","106,346.0","105,570.0","617.78K","-0.73%"
"28/09/2018","106,579.0","107,511.0","107,821.0","106,579.0","624.02K","-0.87%"
"27/09/2018","107,511.0","106,346.0","108,675.0","106,191.0","1.18M","1.47%"
"26/09/2018","105,958.0","106,269.0","106,269.0","105,803.0","501.74K","-0.29%"
"25/09/2018","106,269.0","106,346.0","106,424.0","105,725.0","576.18K","-0.07%"
"24/09/2018","106,346.0","106,967.0","106,967.0","105,725.0","767.66K","-0.58%"
"21/09/2018","106,967.0","105,570.0","106,967.0","104,716.0","2.21M","1.32%"
"20/09/2018","105,570.0","106,502.0","106,579.0","105,570.0","925.82K","-1.31%"
"19/09/2018","106,967.0","107,123.0","107,278.0","106,269.0","1.12M","-0.15%"
"18/09/2018","107,123.0","105,648.0","107,744.0","104,949.0","1.57M","1.47%"
"17/09/2018","105,570.0","104,018.0","105,570.0","103,474.0","1.38M","2.26%"
"14/09/2018","103,241.0","102,543.0","104,018.0","102,543.0","1.16M","0.68%"
"13/09/2018","102,543.0","102,465.0","102,853.0","101,534.0","786.20K","-0.23%"
"12/09/2018","102,776.0","103,241.0","104,639.0","102,620.0","1.61M","0.30%"
"11/09/2018","102,465.0","98,972.0","102,776.0","98,972.0","1.84M","3.45%"
"10/09/2018","99,050.0","98,972.0","99,671.0","98,817.0","724.64K","0.39%"
"07/09/2018","98,661.0","94,703.0","99,050.0","94,703.0","1.06M","4.09%"
"06/09/2018","94,780.0","97,419.0","98,118.0","94,703.0","1.48M","-2.71%"
"05/09/2018","97,419.0","100,913.0","100,913.0","97,187.0","1.50M","-24.59%"
"04/09/2018","129,194.0","130,101.0","130,101.0","129,112.0","828.94K","0.00%"
"31/08/2018","129,194.0","129,442.0","130,926.0","129,194.0","871.33K","0.13%"
"30/08/2018","129,030.0","129,936.0","130,019.0","128,205.0","1.08M","-0.70%"
"29/08/2018","129,936.0","131,503.0","131,585.0","129,359.0","1.35M","-1.07%"
